SYMBOL	ENTREZID	GENENAME	logFC	AveExpr	t	P.Value	adj.P.Val	B
ACTR8	93973	actin related protein 8	-0.0145124555730326	9.53383214148046	-0.129188401932781	0.900470129715857	0.978464870289701	-6.0947631691956
ACTRT1	139741	actin related protein T1	0.0239127629223036	5.48141491987765	0.173218293130513	0.866880288577576	0.970073867405007	-6.08764395405611
ACTRT2	140625	actin related protein T2	-0.124401026255936	7.04446450392483	-1.07007178117539	0.316507106203548	0.735897145910927	-5.5325638496226
ACTRT3	84517	actin related protein T3	0.0415359745010774	5.5061352022197	0.446308680745521	0.667476304487182	0.907021505438326	-5.99827136699931
ACVR1B	91	activin A receptor type 1B	0.0379775270678947	9.10773366582447	0.362625098241003	0.72649193155218	0.928075133184325	-6.03379105702767
ACVR2A	92	activin A receptor type 2A	-0.236603754729027	9.14252501428921	-1.74119669864395	0.120701556884466	0.551921345588239	-4.74170081732486
ACVRL1	94	activin A receptor like type 1	-0.0508636116486355	7.07745756748234	-0.513961744286371	0.621485675669516	0.892031427548788	-5.96447864021782
ACY1	95	aminoacylase 1	0.195847940595527	9.32000087669967	1.78650745972378	0.112705420089795	0.542032841709537	-4.68154660924822
ACYP1	97	acylphosphatase 1	-0.332401611438871	8.35208741696589	-1.53330933103797	0.166522337043598	0.606806410804732	-5.00965760380992
ACYP2	98	acylphosphatase 2	-0.247326644869789	8.09748540186257	-1.42493323219673	0.192849101883191	0.633047697227793	-5.1414244459744
ADA	100	adenosine deaminase	0.0974927534799975	7.45660787145632	0.832849947948327	0.429635191068339	0.807087315592536	-5.74801767791698
ADA2	51816	adenosine deaminase 2	-0.0342957738834088	6.39865813657651	-0.355257642870005	0.73178988597933	0.928793493890856	-6.03657957218305
ADAD1	NA	NA	0.0256038615798944	4.33979997438047	0.251452254199386	0.807947386455307	0.954959219770569	-6.06993507580233
ADAD2	161931	adenosine deaminase domain containing 2	-0.0842218697949798	8.18028071022904	-0.80126841008841	0.446641938406333	0.814806026862792	-5.77341335124355
ADAM10	NA	NA	0.0463163793018977	11.3673919811555	0.503641530345054	0.628394421064156	0.89349560835573	-5.9699219918654
ADAM12	8038	ADAM metallopeptidase domain 12	-0.141038061803292	9.91765176675537	-0.521687710801312	0.618055437663756	0.891947562344784	-5.95866563748226
ADAM17	6868	ADAM metallopeptidase domain 17	0.357806669058679	10.6970830561808	2.8722489313327	0.0212608865568935	0.343695127774933	-3.14950290878837
ADAM19	8728	ADAM metallopeptidase domain 19	-0.329792766930224	9.33245181965089	-1.53252777660732	0.166589698298236	0.606806410804732	-5.0105786029949
ADAM20	8748	ADAM metallopeptidase domain 20	0.00294981728736238	5.93176545264279	0.0188810633416398	0.985410611892091	0.995549736650358	-6.10351343497015
ADAM21	8747	ADAM metallopeptidase domain 21	-0.300436218192591	6.41216217950201	-1.56052248826164	0.16045120710705	0.59964111590729	-4.97602262559873
ADAM21P1	145241	ADAM metallopeptidase domain 21 pseudogene 1	-0.530526191234724	7.03864238654684	-2.27568916020595	0.0562363742820823	0.440463703826769	-4.02557180612608
ADAM23	8745	ADAM metallopeptidase domain 23	-0.248376790623624	10.4431823391343	-2.03830007219002	0.0766936744489962	0.480076010965184	-4.33779815866905
ADAM28	NA	NA	0.102474507473221	5.19075847143113	1.35816981025263	0.21230192650148	0.653656529059581	-5.22033669885435
ADAM29	NA	NA	-0.091467152605745	4.56277017882172	-0.882520979043822	0.403812660336904	0.791780249421994	-5.70644245707667
ADAM30	11085	ADAM metallopeptidase domain 30	-0.201864083132527	4.87084585757365	-1.54186485645382	0.162548857552788	0.603369703230168	-4.99823357102643
ADAM32	203102	ADAM metallopeptidase domain 32	0.105894482587178	6.50925921791975	0.477342323970846	0.647287824591053	0.899581604805854	-5.9822916931766
ADAM33	NA	NA	-0.00734760423414182	7.38069534751136	-0.0884889759648582	0.931712635111719	0.98309898536812	-6.09950710982266
ADAM3A	NA	NA	0.00463767945359521	4.41832646294552	0.054614067868635	0.957815686439766	0.989486638494085	-6.10210525571028
ADAM5	NA	NA	-0.0903514345296249	4.28334180247863	-1.01617087992208	0.339959587269453	0.751576607920169	-5.5851464647096
ADAM6	8755	ADAM metallopeptidase domain 6 (pseudogene)	0.0291551620054115	6.05086921228394	0.311282602684049	0.763723738154445	0.939335241883289	-6.052068756915
ADAM7	NA	NA	0.0907224820598478	4.50938303593401	1.08782571937403	0.309066705276723	0.731930515306951	-5.51480814379996
ADAM8	101	ADAM metallopeptidase domain 8	0.0537358187800494	7.31421985934121	0.548750125353336	0.598493631779953	0.884940714582931	-5.94537523115075
ADAM9	8754	ADAM metallopeptidase domain 9	0.144932093486413	11.3927925704018	1.20323482814136	0.264052243381878	0.699716353118305	-5.3944002407449
ADAMDEC1	27299	ADAM like decysin 1	0.00826312764401481	4.75296794277316	0.0863021038568158	0.933395477261289	0.983112925025356	-6.0997119188914
ADAMTS1	9510	ADAM metallopeptidase with thrombospondin type 1 motif 1	-0.482929851066314	9.15233440346843	-0.932877134506722	0.382787966114857	0.779435375313535	-5.6584106176469
ADAMTS10	81794	ADAM metallopeptidase with thrombospondin type 1 motif 10	-0.0406384152295187	8.17026940906849	-0.327415656602849	0.751948074662658	0.934945893058122	-6.04661677488198
ADAMTS12	81792	ADAM metallopeptidase with thrombospondin type 1 motif 12	-0.0712626855144586	7.5602378804164	-0.453621959841309	0.66242686172171	0.904717562254472	-5.99483485407176
ADAMTS13	NA	NA	-0.0357617371650135	7.4936014361601	-0.416368425790644	0.688335488661562	0.914204076249789	-6.01178659199295
ADAMTS14	140766	ADAM metallopeptidase with thrombospondin type 1 motif 14	0.0799171915426341	6.87058224401292	0.67051087811276	0.521841831106943	0.851692200980464	-5.86957281524418
ADAMTS15	170689	ADAM metallopeptidase with thrombospondin type 1 motif 15	-0.0141286228265424	7.70381027415611	-0.0587668594677631	0.954733359201564	0.988541047206933	-6.10183517289066
ADAMTS16	170690	ADAM metallopeptidase with thrombospondin type 1 motif 16	-0.117311421003378	6.88914376904236	-0.836998734654381	0.42743498326606	0.806363006869224	-5.74462091471172
ADAMTS17	170691	ADAM metallopeptidase with thrombospondin type 1 motif 17	-0.0801767479175581	6.79925708314913	-0.859021067517647	0.415888243204788	0.800251712410775	-5.7263578185491
ADAMTS19	171019	ADAM metallopeptidase with thrombospondin type 1 motif 19	-0.0861799010358976	6.17624731312036	-0.421332152333409	0.685679211177748	0.913130876175098	-6.0088968971055
ADAMTS2	NA	NA	-0.00119239364355379	7.14416644699851	-0.0125930004826244	0.990267909004718	0.996903577863615	-6.10361966048392
ADAMTS20	NA	NA	0.0298562823428875	5.46606082792448	0.403104524521043	0.69766964881567	0.917642740402438	-6.01748786213724
ADAMTS3	9508	ADAM metallopeptidase with thrombospondin type 1 motif 3	-0.0658830850417603	8.7841064850671	-0.280413340397693	0.78691451210695	0.947774799814899	-6.06144655242054
ADAMTS4	9507	ADAM metallopeptidase with thrombospondin type 1 motif 4	-0.0646869454908784	8.25662824879653	-0.311763986595747	0.763690845847143	0.939335241883289	-6.05168784639224
ADAMTS5	11096	ADAM metallopeptidase with thrombospondin type 1 motif 5	-0.0716868352350358	6.59277144478679	-0.267278218062669	0.797173019277824	0.951055290662624	-6.06495527963346
ADAMTS6	11174	ADAM metallopeptidase with thrombospondin type 1 motif 6	-0.439439849795591	6.89485631369737	-2.68898130078221	0.0282086581470616	0.363214383143102	-3.41327497399785
ADAMTS7	11173	ADAM metallopeptidase with thrombospondin type 1 motif 7	-0.0743287368377986	8.95082787691749	-0.594556729386155	0.568941773873103	0.875640593224508	-5.91846959019308
ADAMTS9	56999	ADAM metallopeptidase with thrombospondin type 1 motif 9	1.10772261721695	11.1803729081516	11.2843528867933	4.10594284075901e-06	0.0317389381590672	3.87759197477637
ADAMTSL1	92949	ADAMTS like 1	-0.189013642911538	7.25655322766702	-1.14684139718397	0.285333152862211	0.715415268123546	-5.45428962565393
ADAMTSL4-AS1	574406	ADAMTSL4 antisense RNA 1	-0.112604083598586	6.35393010707848	-0.869864229845835	0.41028484536545	0.797999265039865	-5.71722296937336
ADAMTSL5	NA	NA	0.119011511496447	6.95032909181949	1.31937914883817	0.224369246687894	0.663494367596565	-5.26515103129973
ADAP2	55803	ArfGAP with dual PH domains 2	0.267828962270927	6.86583862419701	2.74300107213921	0.0258858140886207	0.356327723576542	-3.33420210290882
ADAR	103	adenosine deaminase RNA specific	-0.161299876094531	10.8030037538151	-0.978918894489461	0.35693572855917	0.760828071575477	-5.62028765708716
ADARB1	104	adenosine deaminase RNA specific B1	0.137465058283593	8.08726687249881	1.37141909337417	0.208310863844798	0.648522112731306	-5.20485218860873
ADARB2	105	adenosine deaminase RNA specific B2 (inactive)	-0.075338941473851	7.50447455388826	-0.527003885619529	0.612811856404395	0.89056317226334	-5.95745269098197
ADAT1	23536	adenosine deaminase tRNA specific 1	-0.123976097675385	8.91619941926152	-1.24404786511145	0.249484898886351	0.68745034212732	-5.34985848505861
ADAT3	113179	adenosine deaminase tRNA specific 3	-0.147002053969957	8.41488433153425	-1.22228819832425	0.257165828220185	0.695356775856951	-5.37372821494443
ADCK1	57143	aarF domain containing kinase 1	0.11754683491425	7.93659957074025	0.988740796994208	0.352398285556757	0.759271231008093	-5.61111974008077
ADCK5	203054	aarF domain containing kinase 5	-0.142423327097775	7.7407836125725	-1.51871465606516	0.168184737856467	0.608369754611061	-5.0270538997968
ADCY10	NA	NA	-0.0459003156730916	5.18119656745737	-0.565359559424953	0.58768154974439	0.881014679829387	-5.93584763030544
ADCY10P1	221442	ADCY10 pseudogene 1	-0.178619699314215	6.00736488719042	-1.41191093638459	0.196515896095816	0.636125576558066	-5.15698715923849
ADCY2	108	adenylate cyclase 2	-0.19154625477635	7.45399837140187	-0.736688218381643	0.485524604140026	0.834205103138455	-5.81989084247233
ADCY3	109	adenylate cyclase 3	-0.0888518477931361	9.85575678285309	-0.667483240032443	0.523672458507705	0.852746598749644	-5.87162217664271
ADCY4	196883	adenylate cyclase 4	0.0457714246527113	6.56133271014716	0.444885300359647	0.668461193356923	0.907402761374838	-5.99893406128692
ADCY5	111	adenylate cyclase 5	0.191820123039493	7.14736003234393	1.17730473142798	0.273668731394732	0.705695787559758	-5.42218196215352
ADCY6	112	adenylate cyclase 6	-0.0267884401758655	9.05894771210421	-0.241853152662487	0.815116673815541	0.957526335199336	-6.07245428841694
ADCY7	NA	NA	-0.0288633461450942	7.35073717755637	-0.333078530729384	0.74783090376517	0.934021006120774	-6.04463960498522
ADCY8	114	adenylate cyclase 8	0.292713326400559	7.38704245408823	0.909403570272011	0.394202836178223	0.78485200866907	-5.67925439316525
ADCY9	115	adenylate cyclase 9	-0.0747961014474713	8.55427767207238	-0.497630180455691	0.6324368141207	0.89569206725415	-5.97304512074151
ADCYAP1	NA	NA	-0.0703619625281839	6.48786893929131	-0.816836869346494	0.438201289746403	0.811105923077688	-5.76099664123729
ADD1	118	adducin 1	-0.201688693449194	10.2303360834515	-1.87947719001942	0.0978408026987507	0.518515578539553	-4.55633899568182
ADD2	119	adducin 2	-0.281116698723424	9.19391963195371	-1.88557492605682	0.0969341652339068	0.517651237868162	-4.54804985621575
ADD3	120	adducin 3	-0.379598012554723	9.25127287812382	-2.77966615132007	0.0244767088053458	0.352665347745243	-3.28172498679396
ADGB	NA	NA	-0.0909033330558475	4.76497191193619	-1.1302705560807	0.291842032391628	0.720419635989058	-5.4715117189431
ADGRA2	25960	adhesion G protein-coupled receptor A2	0.0670495439916139	8.10116518915707	0.336169126088218	0.745863033305815	0.933491255841701	-6.04334357665767
ADGRA3	166647	adhesion G protein-coupled receptor A3	-0.121671980626944	9.20139273706763	-0.890601298245126	0.399719248220607	0.78852361585946	-5.69949408606257
ADGRB1	575	adhesion G protein-coupled receptor B1	-0.388996999597237	8.96201912298149	-2.35714852437292	0.0468730127952143	0.421147532275271	-3.88727017101303
ADGRB2	576	adhesion G protein-coupled receptor B2	-0.333800235404027	10.4826436352235	-1.53523776078945	0.166710112705596	0.606806410804732	-5.00752403133306
ADGRB3	577	adhesion G protein-coupled receptor B3	-0.179950241382704	8.3216940738318	-1.67604870151512	0.133133499287707	0.565762479106086	-4.827076512392
ADGRD1	283383	adhesion G protein-coupled receptor D1	-0.0309162108556861	6.6034185026978	-0.302684393679233	0.77002682692646	0.941150663632151	-6.05486479893912
ADGRE1	2015	adhesion G protein-coupled receptor E1	0.0184096788873853	5.58352470178646	0.171919641608215	0.867867255399558	0.970107531388398	-6.08788339844994
ADGRE3	84658	adhesion G protein-coupled receptor E3	-0.11624451004508	5.35241160436131	-1.09621873749457	0.305597922262894	0.728421812856051	-5.50634078541532
ADGRE4P	326342	adhesion G protein-coupled receptor E4, pseudogene	-0.0468521357423736	5.9061193082633	-0.441479909648617	0.670820289704385	0.908242346667492	-6.00051138783418
ADGRE5	976	adhesion G protein-coupled receptor E5	0.323933208767659	10.9146720195796	3.01376968935	0.0171683953446094	0.330949552418298	-2.94846284411824
ADGRF1	266977	adhesion G protein-coupled receptor F1	0.0850632976935775	4.81190343076627	0.691289117385748	0.509385708057399	0.845922900653058	-5.85528749078497
ADGRF2	NA	NA	0.0944248723468582	5.31658015074862	1.16892679440534	0.276836200628639	0.709765781379562	-5.43107041602109
ADGRF3	165082	adhesion G protein-coupled receptor F3	-0.0795685176054731	7.36098599618721	-0.728646104836426	0.487466991624277	0.834205103138455	-5.8286451848362
ADGRG2	10149	adhesion G protein-coupled receptor G2	-0.0985108421156042	5.7057018919965	-0.709332902128475	0.498721861423336	0.841243369587731	-5.84257174993845
ADGRG3	222487	adhesion G protein-coupled receptor G3	-0.0493270762847525	6.67953511553389	-0.419000979859488	0.686489590867353	0.913386472310556	-6.01063407172285
ADGRG4	NA	NA	0.1119164842446	5.3514834345287	1.43995660910971	0.188693860766018	0.631293461900593	-5.12337069781922
ADGRG5	221188	adhesion G protein-coupled receptor G5	0.0355694038662474	6.86255040000234	0.34149268325553	0.741729396532939	0.932341266859091	-6.04164109410571
ADGRG6	57211	adhesion G protein-coupled receptor G6	0.466541079526468	9.89012689159751	4.82149809352111	0.00140712972190285	0.197765686369256	-0.619796506412502
ADGRG7	NA	NA	0.141958489970908	4.52103898801752	1.34063495051293	0.217685639747877	0.65713044618963	-5.24069169045965
ADGRL1	22859	adhesion G protein-coupled receptor L1	-0.227039931032419	9.95717615597812	-1.76286587556918	0.116813179434618	0.546258848777734	-4.71300870075198
ADGRL2	23266	adhesion G protein-coupled receptor L2	-0.259346032622243	7.52904133429914	-0.441924926322601	0.672244686370419	0.908470528958626	-5.99876147108961
ADGRL3	23284	adhesion G protein-coupled receptor L3	-0.396128343522474	11.1842881326948	-3.10942640702036	0.0148754797151545	0.31838874841866	-2.81351813753252
ADGRV1	84059	adhesion G protein-coupled receptor V1	-0.482923912168505	7.66069218253064	-2.36226608532484	0.0480494938205019	0.424739815261981	-3.89376790338407
ADH1A	124	alcohol dehydrogenase 1A (class I), alpha polypeptide	-0.0764608334407686	6.24018360318146	-0.553560428007345	0.595351165788659	0.884279842167643	-5.94264280962748
ADH1B	125	alcohol dehydrogenase 1B (class I), beta polypeptide	-0.304885425950001	5.52125249110232	-2.72467793272443	0.0266211252244928	0.359673308440587	-3.36044645696489
ADH1C	126	alcohol dehydrogenase 1C (class I), gamma polypeptide	-0.157097901011355	5.33273566826939	-1.37070114741734	0.208525447761146	0.648522112731306	-5.20569353193012
ADH4	NA	NA	-0.149418626536001	4.62775759743527	-1.46277267732169	0.182534724162578	0.623882291651294	-5.09575244160923
ADH5	128	alcohol dehydrogenase 5 (class III), chi polypeptide	0.149039104473897	10.3920206041023	1.45308527578104	0.185127687323523	0.626726028280696	-5.10750791161403
ADH6	NA	NA	0.132617284506504	4.56530987026076	1.26929546461407	0.240814825738233	0.679149313296004	-5.3218207490612
ADH7	131	alcohol dehydrogenase 7 (class IV), mu or sigma polypeptide	0.591170849198924	5.33956762994162	4.17300971221074	0.00327072856589672	0.246837784758744	-1.39389729384961
ADIPOQ	9370	adiponectin, C1Q and collagen domain containing	-0.242224041403694	5.90611272983365	-2.50246426215005	0.037452220957371	0.395763805905382	-3.67919882409374
ADIPOR1	NA	NA	0.146776963316132	11.9287808679114	1.99640786750347	0.0817967876224154	0.488789212986172	-4.39593652935973
ADIPOR2	79602	adiponectin receptor 2	-0.120448706314511	9.93687905844216	-1.11735138210358	0.297001253209784	0.72389080476482	-5.48481483966542
ADK	132	adenosine kinase	-0.0612540827307617	9.89290211683942	-0.372019076275588	0.719759473070308	0.924823924008225	-6.0301554322317
ADM	133	adrenomedullin	0.111553557503721	8.98931926971336	0.445335122926422	0.669041873837592	0.907844396147102	-5.99792697402277
ADM2	79924	adrenomedullin 2	0.31419383779812	8.52370607824276	2.60231630379744	0.0321153461781597	0.379388534203654	-3.53592503179785
