gene_id	baseMean	log2FoldChange	lfcSE	pvalue	padj	symbol	entrez	ensgene	description	entrez_final
5028	513.7495820829034	-1.3141743817217	0.19254899588346008	2.017663166475308e-12	6.781648166282551e-11	P2RY1	5028	ENSG00000169860	purinergic receptor P2Y1	5028
7469	458.9543692548253	-2.5631993746908854	0.3861456333312325	2.482040933234003e-12	8.299484295819061e-11	NELFA	7469	ENSG00000185049	negative elongation factor complex member A	7469
8074	350.3685208146966	-1.2992332687012405	0.19228640759406856	2.840140628123825e-12	9.416009670173384e-11	FGF23	8074	ENSG00000118972	fibroblast growth factor 23	8074
5910	472.8720891724905	-1.082379992479317	0.15806133136150843	2.933701231311492e-12	9.676738925856432e-11	RAP1GDS1	5910	ENSG00000138698	Rap1 GTPase-GDP dissociation stimulator 1	5910
3578	988.4184970163867	-1.3003673344282176	0.19313752034787296	3.329751746623485e-12	1.0909141202195226e-10	IL9	3578	ENSG00000145839	interleukin 9	3578
2280	1456.41401647502	-1.1069329543697304	0.1632097884875655	3.3625497108997447e-12	1.0979627503996633e-10	FKBP1A	2280	ENSG00000088832	FKBP prolyl isomerase 1A	2280
14195	24.585315553320083	-3.352521813140455	0.5049146841300388	3.595859775109733e-12	1.1682642250986732e-10	NA	14195	NA	NA	14195
3742	834.2258782244267	-1.2709194366144199	0.18991926449738228	4.101544237851026e-12	1.3193413621953522e-10	KCNA6	3742	ENSG00000151079	potassium voltage-gated channel subfamily A member 6	3742
8617	350.7655523018195	-1.9113501798066421	0.29418036477210874	4.397814538069494e-12	1.4076623145620135e-10	NA	8617	NA	NA	8617
13005	63.18661482526564	-2.9619616214470526	0.4557690651787659	4.623362925557538e-12	1.475004358922545e-10	NA	13005	NA	NA	13005
689	5790.612385842997	-1.0231709672527074	0.1532828450123167	5.105773264122931e-12	1.6235858413904633e-10	BTF3	689	ENSG00000145741	basic transcription factor 3	689
6201	1099.987907514578	-3.370866121255854	0.5039471432895414	5.711460432022886e-12	1.8043949913571002e-10	RPS7	6201	ENSG00000171863	ribosomal protein S7	6201
8542	201.68050416105757	-1.6690341241369564	0.25480490844025566	5.878204043074998e-12	1.854063677184482e-10	APOL1	8542	ENSG00000100342	apolipoprotein L1	8542
10799	193.32145933528747	-2.096582726425879	0.31874403536268503	6.980415168289679e-12	2.184017035210377e-10	RPP40	10799	ENSG00000124787	ribonuclease P/MRP subunit p40	10799
4148	956.7978282590772	-1.1715587500461537	0.17663350787335305	7.305598250924215e-12	2.2820906510631804e-10	MATN3	4148	ENSG00000132031	matrilin 3	4148
9010	387.0380813367857	-2.7498822763876793	0.44792548558018114	7.565587087551686e-12	2.359517472930182e-10	NA	9010	NA	NA	9010
9605	225.89203027935173	-1.1376974636151764	0.17078314023598115	8.186607071385951e-12	2.540981821630654e-10	VPS9D1	9605	ENSG00000075399	VPS9 domain containing 1	9605
8278	346.8458421070591	-1.4038501526772211	0.21410507024464667	9.126630957760646e-12	2.814791839445007e-10	NA	8278	NA	NA	8278
7913	359.9893104216469	-1.5300202459661871	0.23454797671031402	1.0208182223879415e-11	3.138411283711174e-10	DEK	7913	ENSG00000124795	DEK proto-oncogene	7913
8488	317.01668236811366	-1.145454815851217	0.1732077408817358	1.0827685217314896e-11	3.318288264677477e-10	RPL3P1	8488	ENSG00000228149	ribosomal protein L3 pseudogene 1	8488
2256	1732.8217101288726	-1.8599857444796457	0.2914707279857361	1.1359484346025133e-11	3.4704383808162497e-10	FGF11	2256	ENSG00000161958	fibroblast growth factor 11	2256
6367	606.4311067612742	-1.0483057354115892	0.15859382738998548	1.1555915283836386e-11	3.5249164159677106e-10	CCL22	6367	ENSG00000102962	C-C motif chemokine ligand 22	6367
9542	186.32887792284822	-2.0581580591146253	0.3266970404318818	1.2603465147910609e-11	3.8145573132735357e-10	NRG2	9542	ENSG00000158458	neuregulin 2	9542
10764	126.60031494153615	-1.3489633973405462	0.20740959904918815	1.555917763387272e-11	4.637016170486937e-10	NA	10764	NA	NA	10764
6641	477.84210509062314	-1.1090706858976198	0.16857552854028776	1.5741614354705687e-11	4.68421340912733e-10	SNTB1	6641	ENSG00000172164	syntrophin beta 1	6641
6786	434.00715392928794	-1.86595174200345	0.29362220332391664	1.6081016773814344e-11	4.777903319621388e-10	STIM1	6786	ENSG00000167323	stromal interaction molecule 1	6786
2934	1475.2531725542067	-1.7557637190913113	0.27697351492326894	1.6605554478796857e-11	4.918732050408915e-10	GSN	2934	ENSG00000148180	gelsolin	2934
6108	925.3450735399065	-1.4560768290301391	0.22443040740506492	1.737917765365047e-11	5.140063469873735e-10	NA	6108	NA	NA	6108
12043	89.08653988940688	-2.9494683085659914	0.4655757217393012	1.7846549756461233e-11	5.270283836274538e-10	NA	12043	NA	NA	12043
8996	317.146468299452	-1.4256674514577503	0.22066337539139433	1.8008574864249376e-11	5.300584658485477e-10	NOL3	8996	ENSG00000140939	nucleolar protein 3	8996
8622	452.28557780932846	-1.8859198553585363	0.3024420617473956	2.089167166500532e-11	6.086419495099828e-10	PDE8B	8622	ENSG00000113231	phosphodiesterase 8B	8622
6486	326.86701965180106	-2.549944026158625	0.4226746498293346	2.4509376748946303e-11	7.045450235025761e-10	NA	6486	NA	NA	6486
11892	82.6441901986708	-1.7557635801632774	0.275503392179663	2.739633134119408e-11	7.81759536995569e-10	NA	11892	NA	NA	11892
8545	256.1667077753241	-1.8672546042226639	0.29930153783217883	3.051294954564787e-11	8.681469460641128e-10	CGGBP1	8545	ENSG00000163320	CGG triplet repeat binding protein 1	8545
7341	507.67425109376455	-2.238590317006036	0.3654895626538137	3.1417747837995487e-11	8.925850958762484e-10	SUMO1	7341	ENSG00000116030	small ubiquitin like modifier 1	7341
1239	3789.3971559637052	-1.1273696678647998	0.1751976513201212	3.221171747753431e-11	9.138079210354157e-10	NA	1239	NA	NA	1239
8275	453.9859015951468	-1.1797261031451056	0.18304250962903829	3.3623416425571174e-11	9.524676958632323e-10	NA	8275	NA	NA	8275
7032	701.74990097786	-2.0629308005599576	0.32839767662857994	3.492578773220792e-11	9.86488759153118e-10	TFF2	7032	ENSG00000160181	trefoil factor 2	7032
10169	180.75709408044042	-1.5952051955652469	0.25162702901568296	3.835012573436282e-11	1.0769578599082755e-9	SERF2	10169	ENSG00000140264	small EDRK-rich factor 2	10169
141	20760.445295304762	-1.3070940347136009	0.20671656233867572	4.051990916028701e-11	1.1329855634602666e-9	ADPRH	141	ENSG00000144843	ADP-ribosylarginine hydrolase	141
11653	133.47213330970297	-1.4084020868404648	0.22208609617721667	4.050091843686264e-11	1.1329855634602666e-9	NA	11653	NA	NA	11653
12220	85.18844338677589	-1.9825954608726197	0.3152974933029526	4.2270100465910804e-11	1.1785364257408168e-9	NA	12220	NA	NA	12220
10556	262.70198963522625	-1.6359722576459372	0.2590959072328831	4.457696690371158e-11	1.2393033613044728e-9	RPP30	10556	ENSG00000148688	ribonuclease P/MRP subunit p30	10556
5811	666.0219417161626	-1.8480579043167376	0.30221197085220225	4.586788196429583e-11	1.2679472314022176e-9	NA	5811	NA	NA	5811
7585	676.1709092226196	-1.9638994757030652	0.3229422855593033	4.77879347121566e-11	1.317281866052804e-9	NA	7585	NA	NA	7585
11529	154.52904835290664	-2.0840688079841088	0.3342144434361981	4.959605726915994e-11	1.3632611165467818e-9	NA	11529	NA	NA	11529
12445	84.20940136066443	-3.4229139358910436	0.5767521941547518	5.189476185552418e-11	1.4164431423146648e-9	NA	12445	NA	NA	12445
1888	1598.9056797046335	-1.2272754341270735	0.1946927780442791	6.253065836623756e-11	1.6972233507187574e-9	EBVS1	1888	NA	Epstein Barr virus integration site 1	1888
11648	105.5505579068656	-1.1717878680144993	0.18456024656790887	6.319527175079474e-11	1.7128735146827526e-9	NA	11648	NA	NA	11648
9493	345.95394514586246	-2.328628429727282	0.3784534296182796	6.340504800249862e-11	1.7161691782706893e-9	KIF23	9493	ENSG00000137807	kinesin family member 23	9493
8934	396.64351056463045	-1.397616173618805	0.22223087793932245	6.493863671991587e-11	1.7552372350087262e-9	RAB29	8934	ENSG00000117280	RAB29, member RAS oncogene family	8934
6683	447.1418855930051	-1.6252288144473463	0.2622195861778524	6.683217781559657e-11	1.7964378625266917e-9	SPAST	6683	ENSG00000021574	spastin	6683
8920	273.4141138472083	-1.807002481075885	0.29531509075923507	6.679867123174401e-11	1.7964378625266917e-9	NA	8920	NA	NA	8920
2836	1308.0165615025833	-2.4661381483544815	0.4102058626891215	7.14867921476934e-11	1.91362374413516e-9	NA	2836	NA	NA	2836
1399	2200.508788843594	-1.344275751659175	0.21605555247991573	7.82883065106062e-11	2.0842253529451535e-9	CRKL	1399	ENSG00000099942	CRK like proto-oncogene, adaptor protein	1399
13916	25.742062893641023	-3.7674328587928483	0.6123523987906896	8.114562394017793e-11	2.154399710095229e-9	NA	13916	NA	NA	13916
4280	933.8884012098657	-1.5903314726196902	0.25554034053297164	8.614835228315845e-11	2.280997392901424e-9	MICE	4280	NA	MHC class I polypeptide-related sequence E (pseudogene)	4280
3679	1003.7884112483596	-1.4726684021800105	0.23863187956574144	9.901983200218106e-11	2.604087771073575e-9	ITGA7	3679	ENSG00000135424	integrin subunit alpha 7	3679
10877	214.56049515462232	-3.141826789732226	0.50403069297273	1.0274070911239115e-10	2.696934983619036e-9	CFHR4	10877	ENSG00000134365	complement factor H related 4	10877
11102	144.7648475196155	-1.9484647922976785	0.31943581606067867	1.0296607023426051e-10	2.696934983619036e-9	RPP14	11102	ENSG00000163684	ribonuclease P/MRP subunit p14	11102
11404	91.59455633593754	-2.0007586171147356	0.3291308646442486	1.1088147623494458e-10	2.8925796367402905e-9	NA	11404	NA	NA	11404
11292	115.34551488348399	-1.463695863483239	0.23642132117135517	1.1155500685894897e-10	2.906254335317277e-9	NA	11292	NA	NA	11292
8141	173.23352604474806	-1.283223004479149	0.20640646183860847	1.1246133147316633e-10	2.925949160159478e-9	NA	8141	NA	NA	8141
10878	150.76977049776315	-1.3317796349260862	0.2151325379283596	1.2225262031103824e-10	3.17221099183082e-9	CFHR3	10878	ENSG00000116785	complement factor H related 3	10878
11393	93.07365485415134	-1.5805959158979321	0.25673258665675136	1.3095403978687638e-10	3.375492143433644e-9	NA	11393	NA	NA	11393
7133	331.5351765692817	-1.1396158534977885	0.1827910143832615	1.3126618567557e-10	3.379062486021518e-9	TNFRSF1B	7133	ENSG00000028137	TNF receptor superfamily member 1B	7133
10234	65.68877843346559	-1.584092482310927	0.2574750285100695	1.3762289374378974e-10	3.533349782517008e-9	LRRC17	10234	ENSG00000128606	leucine rich repeat containing 17	10234
9229	225.23873229283979	-1.364409285107481	0.22196789803548522	1.4624446302230425e-10	3.741631417719224e-9	DLGAP1	9229	ENSG00000170579	DLG associated protein 1	9229
10568	191.13364310627185	-2.8902662584772014	0.5055577216645815	1.4631218893604283e-10	3.741631417719224e-9	SLC34A2	10568	ENSG00000157765	solute carrier family 34 member 2	10568
13819	41.31517346080384	-2.661707654612831	0.44753126272644206	1.478290673559443e-10	3.775461259598468e-9	NA	13819	NA	NA	13819
8638	359.429127704175	-1.329850038836251	0.21566395492283583	1.5139936286501882e-10	3.8615766719739595e-9	OASL	8638	ENSG00000135114	2'-5'-oligoadenylate synthetase like	8638
7845	273.85552379779676	-1.1476692077141766	0.18506697034394626	1.5853675586650607e-10	4.0114849395463414e-9	PAFAH1B1P1	7845	NA	platelet activating factor acetylhydrolase 1b regulatory subunit 1 pseudogene 1	7845
13708	47.187499291287544	-2.595012005253615	0.43828527836563613	1.625408500524737e-10	4.097419019263201e-9	NA	13708	NA	NA	13708
7729	297.27397166752377	-1.9548481319485784	0.3317666829055231	1.6866541864486383e-10	4.2408239176326806e-9	NA	7729	NA	NA	7729
9459	378.8229317800178	-2.9471046262153067	0.5363178984515385	1.7578030014472078e-10	4.4140134466018205e-9	ARHGEF6	9459	ENSG00000129675	Rac/Cdc42 guanine nucleotide exchange factor 6	9459
11416	70.42347253416963	-1.744209074208807	0.28735920649469304	1.850689378677753e-10	4.641271391552545e-9	NA	11416	NA	NA	11416
13399	57.3342464056797	-2.8500370414042746	0.49296641395433705	1.890207923937752e-10	4.728192340328097e-9	NA	13399	NA	NA	13399
10313	110.47822341361179	-1.4225859881359124	0.2331888024070214	1.9321895876398876e-10	4.827001484603319e-9	RTN3	10313	ENSG00000133318	reticulon 3	10313
11777	102.03615034079377	-1.6970982631775162	0.2791510816374433	1.9489778816539457e-10	4.8564735665643325e-9	NA	11777	NA	NA	11777
823	4426.595121476028	-1.0382650676084522	0.1673487053609821	1.9852809618990766e-10	4.928342069615641e-9	CAPN1	823	ENSG00000014216	calpain 1	823
9272	255.91603344492304	-1.2603649501418552	0.20499702602690523	1.9854170816395164e-10	4.928342069615641e-9	NA	9272	NA	NA	9272
12515	92.37793265906129	-2.150078854016848	0.357632122934266	1.993743809300665e-10	4.942706786343979e-9	NA	12515	NA	NA	12515
6955	512.8084376685141	-1.2556026204849342	0.20594793436905862	2.0016108877120423e-10	4.955896881140465e-9	TRA	6955	NA	T cell receptor alpha locus	6955
9874	139.0846756045066	-1.0436962628961972	0.16865826670652187	2.0744702048181288e-10	5.116763581237719e-9	TLK1	9874	ENSG00000198586	tousled like kinase 1	9874
10940	159.14088912623208	-3.7621933358792257	0.6278122275229967	2.2444745763414795e-10	5.5081613783331054e-9	POP1	10940	ENSG00000104356	POP1 homolog, ribonuclease P/MRP subunit	10940
9209	110.65840917454932	-1.7363221013714152	0.2903747429293583	2.348837799927111e-10	5.7353491122185075e-9	LRRFIP2	9209	ENSG00000093167	LRR binding FLII interacting protein 2	9209
5606	660.4773190685305	-1.0028112651884726	0.16279204914094536	2.3740768012950657e-10	5.7824666620780065e-9	MAP2K3	5606	ENSG00000034152	mitogen-activated protein kinase kinase 3	5606
10601	88.47943163435448	-1.253142370164589	0.2047424579385601	2.3839929008172675e-10	5.799360730350606e-9	NA	10601	NA	NA	10601
7836	393.41074426097344	-1.6594297478998172	0.278976798651583	2.456898754261025e-10	5.946978439884802e-9	NA	7836	NA	NA	7836
8620	228.72951278401823	-1.7517188293837136	0.29591201697212655	2.4548548796345147e-10	5.946978439884802e-9	NPFF	8620	ENSG00000139574	neuropeptide FF-amide peptide precursor	8620
3237	961.9874463626151	-1.4144889944484573	0.23244210004652271	2.6791375256230715e-10	6.426583530124365e-9	HOXD11	3237	ENSG00000128713	homeobox D11	3237
7839	314.2370609550721	-1.6344892245984657	0.27240554491636126	2.681458212045108e-10	6.426583530124365e-9	LEPQTL1	7839	NA	Leptin, serum levels of	7839
4031	1596.4331301464338	-1.0664489296952122	0.17462836453381958	2.759637793261015e-10	6.58960872327026e-9	NA	4031	NA	NA	4031
786	2814.93938585181	-1.0296303899806132	0.16746232743716077	2.7632366056431533e-10	6.59011612529674e-9	CACNG1	786	ENSG00000108878	calcium voltage-gated channel auxiliary subunit gamma 1	786
1585	933.2753127565863	-1.5065131739033801	0.2519646478233012	2.819933100764112e-10	6.704891562045176e-9	CYP11B2	1585	ENSG00000179142	cytochrome P450 family 11 subfamily B member 2	1585
9554	174.5409904413743	-1.2311369567690353	0.2021993909949311	2.819889562529286e-10	6.704891562045176e-9	SEC22B	9554	ENSG00000265808	SEC22 homolog B, vesicle trafficking protein	9554
10324	219.99620935816338	-3.448118471350632	0.5667361572968241	2.821697851762499e-10	6.704891562045176e-9	KLHL41	10324	ENSG00000239474	kelch like family member 41	10324
5298	1298.669635914019	-2.4443226966210716	0.4038529517652715	2.8574656652927763e-10	6.781602355153991e-9	PI4KB	5298	ENSG00000143393	phosphatidylinositol 4-kinase beta	5298
9682	219.74823495990057	-1.0880693463959665	0.17764071072885473	2.887099331803477e-10	6.843585882609923e-9	KDM4A	9682	ENSG00000066135	lysine demethylase 4A	9682
13818	41.2674484033208	-1.9749472482935226	0.33125584515483997	2.975985640769033e-10	7.028599096481329e-9	NA	13818	NA	NA	13818
12186	27.286594287567905	-3.1601843340493514	0.5333742948450179	3.1189448184265907e-10	7.357307286230289e-9	NA	12186	NA	NA	12186
4372	1048.1707230766372	-1.3032010367189215	0.2157698711804902	3.406011596199925e-10	7.976461091894913e-9	NA	4372	NA	NA	4372
12881	38.8017146232078	-2.5019821074810755	0.4225255871151912	3.552331524169229e-10	8.299150515228976e-9	NA	12881	NA	NA	12881
11997	99.33260878642734	-2.4511091250042276	0.42134283502552156	3.793349300123701e-10	8.83042712077839e-9	NA	11997	NA	NA	11997
9725	266.47806444117685	-1.4771758603472207	0.24921099074656872	4.026022605250748e-10	9.36086331192172e-9	TMEM63A	9725	ENSG00000196187	transmembrane protein 63A	9725
862	2893.5640171498935	-1.0709546596970547	0.17765176973664676	4.178574481845915e-10	9.703966347398969e-9	RUNX1T1	862	ENSG00000079102	RUNX1 partner transcriptional co-repressor 1	862
9870	203.04023499364106	-2.1648942824719373	0.383281511619555	4.282858357424037e-10	9.922465058789189e-9	AREL1	9870	ENSG00000119682	apoptosis resistant E3 ubiquitin protein ligase 1	9870
5247	661.4668490095526	-1.2149145628159146	0.20293940105535363	4.41038289800189e-10	1.0193641517578953e-8	NA	5247	NA	NA	5247
8905	335.7397819346113	-1.0605134028406795	0.17626181979631406	5.161139871606803e-10	1.1802696009558165e-8	AP1S2	8905	ENSG00000182287	adaptor related protein complex 1 subunit sigma 2	8905
9345	189.42522879826768	-1.0517645720464044	0.17434342435356945	5.396037839300464e-10	1.2296521357216198e-8	NA	9345	NA	NA	9345
8118	104.71890583222735	-1.251369835903891	0.20887261701315338	5.404396375848046e-10	1.23011646632022e-8	NA	8118	NA	NA	8118
11232	97.41408520072875	-1.9082346079493178	0.32946996712319054	5.578982311319756e-10	1.2668911874048281e-8	POLG2	11232	ENSG00000256525	DNA polymerase gamma 2, accessory subunit	11232
6841	158.30509309927402	-1.8527708213516136	0.3222049793132739	6.370189899290686e-10	1.4365036573591663e-8	NA	6841	NA	NA	6841
5812	405.02943634573904	-1.0134556974865219	0.1687237112294989	6.540245079653214e-10	1.4697426038698754e-8	NA	5812	NA	NA	5812
11571	151.09673729671798	-2.7843442157917484	0.4724064372724692	7.680247874890278e-10	1.7023383131348485e-8	NA	11571	NA	NA	11571
8760	210.1617300396973	-1.5574221493727167	0.26893718967062086	8.070574610570227e-10	1.780742091794866e-8	CDS2	8760	ENSG00000101290	CDP-diacylglycerol synthase 2	8760
8640	138.20113255835258	-1.8105088950194455	0.31460561046335017	8.210980448411776e-10	1.8057737628522707e-8	NA	8640	NA	NA	8640
9558	313.66928685994094	-1.7048410379204886	0.29794002548487675	8.275384871652366e-10	1.817025753332007e-8	NA	9558	NA	NA	9558
10997	174.55158839809502	-1.9491695798081392	0.3445380136958166	8.281701059583219e-10	1.817025753332007e-8	NA	10997	NA	NA	10997
3761	1205.9064789087515	-1.6393196845034739	0.2871469003841299	8.518633168828544e-10	1.86480450054637e-8	KCNJ4	3761	ENSG00000168135	potassium inwardly rectifying channel subfamily J member 4	3761
